gene_id	S_2_SARS_5dpi_S70003	S_2_mock_5dpi_S70002	S_3_SARS_5dpi_S69996	S_3_mock_5dpi_S69997
ENSG00000225315	0	0	0	0
ENSG00000142661	0	0	0	0
ENSG00000230703	0	0	0	0
ENSG00000142677	185	158	61	578
ENSG00000185436	77	72	125	180
ENSG00000230023	0	0	0	0
ENSG00000232298	0	0	0	0
ENSG00000158055	77	17	8	147
ENSG00000001460	441	686	1023	770
ENSG00000001461	596	1421	2322	1540
ENSG00000286061	8	1	0	19
ENSG00000117602	440	612	788	973
ENSG00000264443	19	13	0	20
ENSG00000184454	801	1255	480	1703
ENSG00000227312	0	8	0	0
ENSG00000239106	0	0	0	0
ENSG00000133226	1122	1199	1013	1167
ENSG00000284699	0	0	0	0
ENSG00000169504	1714	2661	5056	4212
ENSG00000238482	0	0	0	0
ENSG00000020633	5	0	0	0
ENSG00000278034	0	0	0	0
ENSG00000229162	0	0	0	0
ENSG00000261025	0	0	0	0
ENSG00000264371	0	0	0	0
ENSG00000285823	0	0	0	0
ENSG00000233755	0	0	0	0
ENSG00000233419	0	2	1	0
ENSG00000231953	0	0	0	0
ENSG00000117614	789	1176	1225	814
ENSG00000284602	47	27	10	0
ENSG00000284657	7	41	0	0
ENSG00000117616	203	308	486	154
ENSG00000272432	4	0	0	0
ENSG00000261349	12	3	7	12
ENSG00000187010	4	12	9	8
ENSG00000224183	19	16	54	38
ENSG00000259984	15	17	3	4
ENSG00000183726	2065	2542	5615	4731
ENSG00000188672	28	15	177	55
ENSG00000238084	52	61	187	88
ENSG00000204178	160	160	1017	359
ENSG00000157978	422	659	1548	1789
ENSG00000225643	7	12	0	0
ENSG00000117643	33	61	102	86
ENSG00000233478	0	3	0	0
ENSG00000162430	461	228	218	87
ENSG00000255054	0	0	0	0
ENSG00000228172	34	102	56	18
ENSG00000117640	1492	1136	1703	1762
ENSG00000127423	12	0	0	0
ENSG00000272478	0	0	0	0
ENSG00000236528	0	0	0	0
ENSG00000182749	36	73	63	188
ENSG00000207302	0	0	0	0
ENSG00000117632	3413	2684	3203	3733
ENSG00000229786	0	0	0	0
ENSG00000223624	0	0	1	0
ENSG00000283938	0	0	0	0
ENSG00000158006	533	1337	812	1751
ENSG00000207237	0	0	0	0
ENSG00000252190	0	0	0	0
ENSG00000252691	0	0	0	0
ENSG00000158008	12	10	22	14
ENSG00000158014	2240	1797	347	698
ENSG00000284309	10	13	80	21
ENSG00000158022	339	328	1	245
ENSG00000175087	95	182	463	222
ENSG00000197245	3	0	1	0
ENSG00000282872	0	0	0	0
ENSG00000236782	3	29	0	0
ENSG00000142684	0	0	0	0
ENSG00000142675	155	139	292	163
ENSG00000188782	0	0	0	0
ENSG00000236155	8	4	44	13
ENSG00000278572	61	64	129	100
ENSG00000130695	135	235	136	147
ENSG00000270733	0	17	0	0
ENSG00000142669	13976	10636	9071	10662
ENSG00000158062	491	380	511	460
ENSG00000169442	0	0	1	62
ENSG00000176092	80	249	1	112
ENSG00000225854	0	0	0	0
ENSG00000176083	0	0	0	0
ENSG00000131914	0	1	0	0
ENSG00000117682	893	789	2769	581
ENSG00000223583	0	0	0	1
ENSG00000225891	8	11	0	0
ENSG00000198830	4528	3348	5519	4901
ENSG00000224129	0	0	0	0
ENSG00000117676	217	110	443	150
ENSG00000238705	0	0	0	0
ENSG00000243905	0	0	0	0
ENSG00000252802	0	0	0	0
ENSG00000252429	0	0	0	0
ENSG00000229247	0	0	0	0
ENSG00000238316	0	0	0	0
ENSG00000235069	0	0	0	0
ENSG00000260063	0	0	0	0
ENSG00000117713	431	466	1052	363
ENSG00000060642	466	590	444	829
ENSG00000241188	0	0	0	0
ENSG00000287810	0	0	0	0
ENSG00000204160	24	17	48	1
ENSG00000175793	10	22	2	4
ENSG00000142751	372	608	1768	409
ENSG00000226698	0	0	0	0
ENSG00000198746	409	508	476	261
ENSG00000090273	8565	5836	12329	6976
ENSG00000131910	816	845	2843	2961
ENSG00000175707	817	672	1260	1382
ENSG00000172746	38	41	58	32
ENSG00000224064	0	0	1	0
ENSG00000225294	0	0	0	0
ENSG00000253368	17	17	104	0
ENSG00000158246	30	0	0	1
ENSG00000090020	379	565	1577	305
ENSG00000229985	0	0	1	0
ENSG00000214973	31	51	136	37
ENSG00000225159	81	86	216	123
ENSG00000225990	14	12	33	12
ENSG00000224311	0	0	0	0
ENSG00000142784	29	12	4	141
ENSG00000252098	1	0	0	0
ENSG00000243659	0	0	0	0
ENSG00000186501	1098	690	2495	1167
ENSG00000206888	0	1	0	0
ENSG00000241547	192	37	3	9
ENSG00000142765	293	286	326	293
ENSG00000142733	23	43	0	8
ENSG00000142748	0	0	0	0
ENSG00000174950	0	0	0	0
ENSG00000231207	0	0	0	0
ENSG00000181773	19	20	0	0
ENSG00000158195	641	659	795	875
ENSG00000241169	0	0	0	0
ENSG00000237429	0	2	0	0
ENSG00000126705	56	1	0	0
ENSG00000000938	0	0	0	0
ENSG00000235912	138	203	174	176
ENSG00000233975	0	0	0	0
ENSG00000126709	2377	1148	62984	2113
ENSG00000225886	0	0	25	0
ENSG00000206767	0	0	0	0
ENSG00000226662	0	0	0	0
ENSG00000207095	0	0	0	0
ENSG00000287244	0	0	0	0
ENSG00000009780	99	69	554	30
ENSG00000231344	1	0	0	0
ENSG00000230833	0	0	0	0
ENSG00000117758	755	1745	2302	2443
ENSG00000269971	0	3	0	0
ENSG00000270031	0	9	0	0
ENSG00000223062	0	0	0	0
ENSG00000286433	0	0	0	0
ENSG00000117751	160	364	2	130
ENSG00000252947	3	2	0	0
ENSG00000130775	119	96	315	0
ENSG00000117748	860	818	1580	1806
ENSG00000130768	1231	461	949	570
ENSG00000227050	0	0	0	0
ENSG00000158156	250	168	446	96
ENSG00000158161	281	501	1043	844
ENSG00000238231	8	0	0	0
ENSG00000240750	0	6	0	0
ENSG00000228589	1554	1130	2900	1475
ENSG00000228943	0	0	0	0
ENSG00000214812	14	27	70	44
ENSG00000253005	0	0	0	0
ENSG00000169403	4425	3382	1124	2167
ENSG00000126698	1244	1153	2439	1994
ENSG00000130770	4432	4097	6852	4780
ENSG00000270605	14	30	4	0
ENSG00000271398	4	6	0	0
ENSG00000130766	1822	1629	2157	1930
ENSG00000130772	431	412	733	120
ENSG00000204138	1882	2189	4903	2423
ENSG00000206779	0	0	0	1
ENSG00000229820	3	2	3	7
ENSG00000221216	0	2	0	0
ENSG00000180198	344	282	1126	175
ENSG00000242125	80	114	260	28
ENSG00000274266	0	3	0	0
ENSG00000200087	3	0	0	0
ENSG00000231468	26	24	15	13
ENSG00000279443	2	11	0	0
ENSG00000180098	653	311	156	287
ENSG00000197989	48	21	0	0
ENSG00000221539	0	0	0	0
ENSG00000278274	2	0	0	0
ENSG00000273544	0	1	0	0
ENSG00000280498	0	0	0	0
ENSG00000274582	0	0	0	0
ENSG00000120656	588	549	642	1256
ENSG00000188060	137	50	591	152
ENSG00000229388	3	5	71	0
ENSG00000274978	0	0	0	0
ENSG00000270103	0	0	0	0
ENSG00000162419	206	343	10	276
ENSG00000252777	0	0	0	0
ENSG00000198492	4599	4540	8073	4484
ENSG00000116329	9	1	1	0
ENSG00000233427	0	0	0	0
ENSG00000199756	0	0	0	0
ENSG00000159023	125	338	16	463
ENSG00000225616	38	61	75	93
ENSG00000206704	0	0	0	0
ENSG00000277958	0	0	0	0
ENSG00000253304	22	0	0	198
ENSG00000225750	0	0	0	0
ENSG00000116350	1185	1074	2551	1386
ENSG00000277916	0	0	0	0
ENSG00000116353	915	974	982	1027
ENSG00000237934	0	2	0	0
ENSG00000060656	328	299	377	484
ENSG00000230523	0	0	0	0
ENSG00000225011	0	0	1	0
ENSG00000228176	0	0	0	0
ENSG00000284676	0	0	0	0
ENSG00000270927	0	0	0	0
ENSG00000233399	0	0	0	0
ENSG00000233372	0	0	0	0
ENSG00000231251	0	0	0	0
ENSG00000236335	0	0	0	0
ENSG00000231949	0	0	0	0
ENSG00000162510	7	0	0	81
ENSG00000186056	29	17	1	0
ENSG00000287510	0	0	0	0
ENSG00000162511	1	0	0	0
ENSG00000264773	0	0	0	0
ENSG00000229607	0	0	0	0
ENSG00000223382	7	0	0	0
ENSG00000222784	0	0	0	0
ENSG00000235143	0	0	0	0
ENSG00000162512	28	69	2	69
ENSG00000266210	0	0	0	0
ENSG00000134644	1223	2336	5104	4386
ENSG00000237329	0	1	0	0
ENSG00000232768	0	0	0	0
ENSG00000215900	0	1	0	0
ENSG00000225142	1	1	2	2
ENSG00000084628	26	35	0	0
ENSG00000060688	846	754	1226	801
ENSG00000229447	0	0	0	0
ENSG00000121766	1632	1624	3501	1352
ENSG00000229044	0	0	0	0
ENSG00000121769	37	22	1	83
ENSG00000168528	3979	3498	4230	3409
ENSG00000215899	16	9	10	11
ENSG00000206981	1	1	5	1
ENSG00000260386	0	0	0	0
ENSG00000265961	0	0	0	0
ENSG00000284543	4	6	0	13
ENSG00000229167	3	5	4	0
ENSG00000142910	6330	5319	19704	17448
ENSG00000121764	0	0	0	0
ENSG00000162517	2704	2570	6621	4260
ENSG00000235790	6	3	0	3
ENSG00000264078	4	1	0	0
ENSG00000084636	150	198	660	507
ENSG00000121753	10	3	0	0
ENSG00000266580	0	0	0	0
ENSG00000254545	0	0	0	0
ENSG00000134668	28	21	1	168
ENSG00000203620	0	0	0	0
ENSG00000269967	0	0	0	0
ENSG00000184007	2044	2036	3198	4806
ENSG00000228634	4	14	0	83
ENSG00000284702	0	0	0	0
ENSG00000121774	543	812	1311	1412
ENSG00000203325	0	2	0	0
ENSG00000121775	122	198	0	213
ENSG00000266203	0	2	0	0
ENSG00000276493	0	0	0	0
ENSG00000025800	764	1978	2498	1104
ENSG00000250135	0	0	0	0
ENSG00000084652	1039	2000	3069	1544
ENSG00000160050	161	132	326	133
ENSG00000224066	2	1	0	0
ENSG00000160051	75	29	254	68
ENSG00000222046	28	75	267	0
ENSG00000160055	192	255	445	396
ENSG00000084623	8236	5890	7907	7520
ENSG00000220785	270	365	626	179
ENSG00000183615	0	0	0	17
ENSG00000182866	17	0	0	151
ENSG00000277617	0	0	0	0
ENSG00000252450	0	0	0	0
ENSG00000116478	1257	1723	1736	1839
ENSG00000175130	676	504	1659	2084
ENSG00000233775	0	0	0	0
ENSG00000162526	27	13	32	0
ENSG00000225828	29	48	23	56
ENSG00000160058	1961	2709	2800	2651
ENSG00000224333	0	0	0	0
ENSG00000270850	0	0	0	0
ENSG00000229259	0	0	0	0
ENSG00000263529	0	0	0	0
ENSG00000254553	0	0	16	0
ENSG00000273274	2	5	2	0
ENSG00000160062	8	17	24	48
ENSG00000176261	424	460	1478	747
ENSG00000200591	0	0	0	0
ENSG00000162521	881	1728	3347	2322
ENSG00000162520	0	0	0	0
ENSG00000224409	0	0	0	0
ENSG00000162522	2238	1317	2923	2086
ENSG00000134684	1509	1924	1873	2187
ENSG00000116497	83	149	638	306
ENSG00000160097	7	18	0	136
ENSG00000121905	0	0	0	0
ENSG00000121900	5522	3827	5561	5037
ENSG00000287691	2	3	37	2
ENSG00000116514	190	182	540	174
ENSG00000278966	0	1	0	0
ENSG00000217644	1	1	0	0
ENSG00000239670	0	0	0	0
ENSG00000236065	14	5	19	2
ENSG00000004455	2534	2653	4581	3055
ENSG00000276645	3	0	0	0
ENSG00000142920	54	43	38	143
ENSG00000278997	0	0	0	0
ENSG00000116525	25	0	0	0
ENSG00000279179	1	4	0	0
ENSG00000284721	0	2	0	0
ENSG00000160094	645	606	951	480
ENSG00000270115	0	0	0	0
ENSG00000184389	0	0	0	0
ENSG00000225313	0	0	0	5
ENSG00000134686	116	168	248	158
ENSG00000284154	1	0	0	0
ENSG00000222112	0	12	0	0
ENSG00000233246	4	5	0	0
ENSG00000234512	0	0	0	0
ENSG00000121903	80	106	387	11
ENSG00000235907	0	0	0	0
ENSG00000121904	90	182	251	33
ENSG00000227000	0	0	0	0
ENSG00000176256	0	0	29	0
ENSG00000231163	0	11	0	0
ENSG00000201148	0	0	0	0
ENSG00000142698	4	52	0	0
ENSG00000270241	0	0	0	0
ENSG00000287703	0	0	0	0
ENSG00000207941	0	0	0	0
ENSG00000163866	1326	1277	2115	1019
ENSG00000189280	6	0	0	0
ENSG00000189433	12	4	1	94
ENSG00000255811	0	0	0	0
ENSG00000188910	84	119	451	0
ENSG00000187513	224	197	316	152
ENSG00000230163	0	0	0	0
ENSG00000116544	1	22	0	0
ENSG00000284773	38	115	0	0
ENSG00000241014	0	0	0	0
ENSG00000271741	0	0	0	1
ENSG00000243749	1	0	0	0
ENSG00000163867	24	26	114	55
ENSG00000197056	132	246	114	142
ENSG00000233940	0	0	0	0
ENSG00000228348	18	33	41	37
ENSG00000284640	4	0	0	0
ENSG00000116560	280	368	449	953
ENSG00000201868	0	0	0	0
ENSG00000146463	89	43	537	789
ENSG00000240374	0	0	0	0
ENSG00000201542	0	0	0	0
ENSG00000229994	481	543	886	609
ENSG00000227409	0	0	0	0
ENSG00000278702	0	0	0	0
ENSG00000142687	1205	3127	4655	3001
ENSG00000236274	0	0	0	15
ENSG00000020129	117	248	28	52
ENSG00000239636	2	4	0	0
ENSG00000116819	0	8	0	0
ENSG00000126067	3661	4244	5471	4258
ENSG00000142686	233	237	691	145
ENSG00000092853	1	0	0	0
ENSG00000232335	0	0	0	0
ENSG00000134698	28	24	146	129
ENSG00000092847	395	363	178	739
ENSG00000271164	0	0	0	0
ENSG00000286899	0	9	0	0
ENSG00000271914	0	0	0	0
ENSG00000126070	211	378	244	295
ENSG00000271554	0	0	0	0
ENSG00000232862	8	0	0	0
ENSG00000092850	51	21	0	0
ENSG00000116863	1520	1045	2264	1269
ENSG00000171812	0	0	0	0
ENSG00000054116	2668	2562	2362	1369
ENSG00000116871	106	103	230	207
ENSG00000264592	0	2	1	2
ENSG00000054118	2453	2208	5334	2889
ENSG00000231849	0	0	0	0
ENSG00000214193	108	19	0	134
ENSG00000142694	0	0	0	0
ENSG00000286379	1	0	0	0
ENSG00000196182	327	385	936	356
ENSG00000181817	1215	1060	935	1151
ENSG00000222821	0	0	0	0
ENSG00000116885	247	320	468	85
ENSG00000201448	0	0	0	0
ENSG00000116898	1473	1480	1445	1419
ENSG00000119535	0	0	0	0
ENSG00000230214	0	0	0	0
ENSG00000284705	0	0	0	0
ENSG00000284720	0	0	0	0
ENSG00000234481	0	0	0	0
ENSG00000163873	1	0	0	0
ENSG00000284650	0	0	0	0
ENSG00000223944	0	0	0	0
ENSG00000264698	0	0	0	0
ENSG00000207328	0	0	0	0
ENSG00000252368	0	0	0	0
ENSG00000230451	0	0	0	0
ENSG00000233621	838	574	786	782
ENSG00000163874	8792	9856	2814	2940
ENSG00000283724	0	14	1	3
ENSG00000163875	1337	1900	2639	3463
ENSG00000263675	2	0	0	0
ENSG00000163877	74	87	222	5
ENSG00000232273	3457	3490	2664	2604
ENSG00000237749	223	197	337	280
ENSG00000163879	778	933	1189	587
ENSG00000134697	984	1178	2065	1921
ENSG00000284748	0	0	0	0
ENSG00000169218	0	0	0	0
ENSG00000116922	113	207	396	572
ENSG00000134690	56	57	389	12
ENSG00000183317	0	4	0	0
ENSG00000200421	0	0	0	0
ENSG00000214141	0	0	0	0
ENSG00000227416	2	6	8	3
ENSG00000185090	24	24	0	0
ENSG00000233728	0	0	0	0
ENSG00000196449	76	116	0	31
ENSG00000197982	1276	851	1117	1009
ENSG00000188786	199	279	582	309
ENSG00000235673	0	0	0	0
ENSG00000230955	0	0	0	0
ENSG00000204084	87	189	449	295
ENSG00000252448	0	0	0	0
ENSG00000222282	0	0	0	0
ENSG00000277168	0	0	0	0
ENSG00000183431	1310	1452	4157	2062
ENSG00000212541	0	0	0	0
ENSG00000183386	748	259	1151	423
ENSG00000183520	605	565	1579	298
ENSG00000185668	1	1	0	0
ENSG00000224592	0	0	0	0
ENSG00000223589	0	0	0	0
ENSG00000265596	0	0	0	0
ENSG00000284623	0	9	0	0
ENSG00000286552	0	0	0	0
ENSG00000287987	0	0	0	0
ENSG00000237290	0	0	0	0
ENSG00000275350	0	0	0	0
ENSG00000200796	0	0	0	0
ENSG00000238063	0	0	0	0
ENSG00000215895	932	983	1092	744
ENSG00000284632	0	0	0	0
ENSG00000116954	55	37	3	9
ENSG00000273637	0	11	0	0
ENSG00000228436	10	3	9	0
ENSG00000214114	501	892	1705	894
ENSG00000274944	0	0	0	0
ENSG00000131233	17	39	0	38
ENSG00000158315	286	347	244	540
ENSG00000199963	0	0	0	0
ENSG00000207466	0	0	0	0
ENSG00000235549	0	0	0	0
ENSG00000174574	1006	2162	3588	2143
ENSG00000168653	5742	4618	5454	3419
ENSG00000127603	521	529	774	936
ENSG00000206654	0	0	0	0
ENSG00000222378	0	0	0	0
ENSG00000287422	1	7	0	0
ENSG00000226438	0	1	0	0
ENSG00000217897	3	2	4	6
ENSG00000183682	17	9	8	12
ENSG00000237624	8	0	0	0
ENSG00000243970	14	38	6	1
ENSG00000090621	64	59	50	132
ENSG00000228060	2	4	5	2
ENSG00000201457	0	0	0	0
ENSG00000163909	20	22	106	70
ENSG00000225903	0	0	0	0
ENSG00000116981	0	0	0	0
ENSG00000116983	0	0	0	0
ENSG00000084072	1720	1491	3120	1645
ENSG00000225333	8	4	6	4
ENSG00000252413	0	0	0	0
ENSG00000116985	4	3	1	1
ENSG00000198754	21	0	0	0
ENSG00000285905	0	0	0	0
ENSG00000261798	0	2	0	0
ENSG00000229213	0	0	0	0
ENSG00000284719	0	9	0	0
ENSG00000284678	0	0	0	0
ENSG00000043514	100	85	459	151
ENSG00000202222	0	0	0	0
ENSG00000116990	36	96	563	1
ENSG00000236546	0	0	0	0
ENSG00000207356	0	0	0	0
ENSG00000168389	427	377	434	866
ENSG00000228477	243	290	479	444
ENSG00000131236	1301	1772	2722	2318
ENSG00000131238	2308	3501	4261	5365
ENSG00000226745	2	1	0	1
ENSG00000117000	257	577	146	1014
ENSG00000207508	0	0	0	0
ENSG00000188800	0	0	0	0
ENSG00000259943	234	412	297	60
ENSG00000084073	581	1230	739	1845
ENSG00000231296	1	6	0	0
ENSG00000049089	838	1250	458	490
ENSG00000227311	11	9	9	7
ENSG00000084070	74	137	15	0
ENSG00000213172	0	0	0	0
ENSG00000284677	0	0	0	0
ENSG00000187801	12	25	369	0
ENSG00000260920	3	0	0	0
ENSG00000279667	3	0	0	0
ENSG00000187815	78	57	0	1
ENSG00000238287	3	4	0	0
ENSG00000164002	151	116	0	106
ENSG00000227278	0	0	0	0
ENSG00000238186	0	8	0	0
ENSG00000117010	35	40	0	0
ENSG00000286838	0	0	0	0
ENSG00000236505	0	0	5	0
ENSG00000233910	0	0	0	0
ENSG00000117016	16	3	0	36
ENSG00000287743	0	0	0	0
ENSG00000237899	3	0	0	0
ENSG00000272145	5	6	3	6
ENSG00000066136	731	628	1446	686
ENSG00000198974	0	0	0	0
ENSG00000207962	0	0	0	0
ENSG00000117013	7	12	0	0
ENSG00000264582	0	0	0	0
ENSG00000179862	162	83	252	531
ENSG00000229528	0	0	0	0
ENSG00000228940	0	0	0	0
ENSG00000286668	0	0	1	0
ENSG00000233118	0	0	0	0
ENSG00000171793	392	355	502	72
ENSG00000281207	1	1	1	2
ENSG00000171790	0	52	0	0
ENSG00000010803	240	221	340	62
ENSG00000215893	0	0	0	0
ENSG00000287400	0	0	0	0
ENSG00000235358	0	0	0	0
ENSG00000213987	0	0	0	0
ENSG00000286640	0	0	0	0
ENSG00000204060	1	0	0	0
ENSG00000229901	3	0	0	0
ENSG00000252563	0	0	0	0
ENSG00000127129	114	1	50	9
ENSG00000127124	31	87	0	330
ENSG00000230881	0	0	0	0
ENSG00000230638	0	0	0	0
ENSG00000284895	0	0	0	0
ENSG00000287587	0	0	0	0
ENSG00000227538	0	0	0	0
ENSG00000228776	0	0	0	0
ENSG00000044012	7	10	0	0
ENSG00000197273	6	0	0	0
ENSG00000198815	217	581	232	150
ENSG00000227527	0	4	0	4
ENSG00000177181	302	152	1	421
ENSG00000235002	0	0	0	0
ENSG00000066185	136	159	240	111
ENSG00000127125	3947	3384	3674	3305
ENSG00000186409	111	126	198	141
ENSG00000230116	0	0	0	0
ENSG00000236876	1643	1534	2948	2397
ENSG00000200254	0	0	0	0
ENSG00000236180	0	0	0	0
ENSG00000171960	290	332	621	619
ENSG00000285728	7	21	31	0
ENSG00000234917	0	6	0	0
ENSG00000065978	144	193	153	228
ENSG00000164007	0	44	0	0
ENSG00000117385	541	393	714	429
ENSG00000164008	18	16	0	13
ENSG00000283580	3	0	6	1
ENSG00000228452	0	0	0	0
ENSG00000274386	0	1	0	67
ENSG00000177868	94	141	320	351
ENSG00000164010	77	189	174	210
ENSG00000228192	8	10	1	0
ENSG00000164011	458	356	710	394
ENSG00000233708	2	1	0	0
ENSG00000237090	0	0	3	0
ENSG00000225099	117	162	285	264
ENSG00000117394	6938	4687	9201	9410
ENSG00000284138	0	0	0	0
ENSG00000227533	7	0	0	0
ENSG00000283973	0	0	0	0
ENSG00000207256	0	0	0	0
ENSG00000283136	0	0	0	0
ENSG00000277513	0	0	0	0
ENSG00000186973	0	0	0	0
ENSG00000117395	657	777	1367	986
ENSG00000284410	0	0	0	0
ENSG00000243710	12	47	0	32
ENSG00000199240	0	0	0	0
ENSG00000179178	3356	2492	2322	2175
ENSG00000253313	803	507	688	655
ENSG00000066056	8	0	0	30
ENSG00000117400	39	14	1	2
ENSG00000287113	3	0	0	0
ENSG00000234694	1	0	68	0
ENSG00000117399	31	0	349	114
ENSG00000066322	11913	8959	12313	9165
ENSG00000283836	3	3	0	0
ENSG00000159479	947	825	900	1433
ENSG00000229431	0	4	0	0
ENSG00000198198	454	517	506	880
ENSG00000229372	0	0	0	0
ENSG00000274975	0	0	0	0
ENSG00000178922	0	0	0	0
ENSG00000229348	0	0	0	0
ENSG00000142949	4850	7162	10495	8229
ENSG00000066135	60	104	224	231
ENSG00000284989	0	0	0	0
ENSG00000236200	9	26	0	1
ENSG00000126091	8	11	1	0
ENSG00000229444	0	1	0	0
ENSG00000283414	0	0	0	0
ENSG00000233674	0	0	0	0
ENSG00000283477	0	0	0	0
ENSG00000224751	5	3	0	7
ENSG00000117407	0	0	0	0
ENSG00000237950	4	0	0	0
ENSG00000288573	0	0	0	0
ENSG00000117408	201	385	968	179
ENSG00000285649	0	15	0	0
ENSG00000132768	329	407	200	380
ENSG00000117410	13344	8264	10797	8111
ENSG00000117411	120	144	133	203
ENSG00000159214	148	176	674	73
ENSG00000196517	25	78	140	44
ENSG00000230615	18	24	4	1
ENSG00000227163	0	0	0	0
ENSG00000271647	0	0	0	0
ENSG00000239560	0	0	0	0
ENSG00000171872	0	0	72	0
ENSG00000233514	118	138	175	104
ENSG00000283039	0	0	0	0
ENSG00000226804	0	0	0	0
ENSG00000200171	0	0	0	0
ENSG00000238037	0	0	0	0
ENSG00000227994	0	0	0	0
ENSG00000271329	0	0	0	0
ENSG00000178028	921	630	1152	593
ENSG00000117419	571	657	989	690
ENSG00000233602	0	0	0	0
ENSG00000199385	0	0	0	0
ENSG00000187147	336	209	94	126
ENSG00000263381	0	0	0	0
ENSG00000126106	779	678	1259	188
ENSG00000198520	0	10	0	0
ENSG00000199377	0	0	0	0
ENSG00000200169	1	0	0	0
ENSG00000142945	9	10	0	0
ENSG00000225721	6	5	0	24
ENSG00000142937	5863	5089	6362	5282
ENSG00000264294	2	5	0	15
ENSG00000200913	0	3	0	0
ENSG00000202031	2	5	0	0
ENSG00000281859	0	0	0	0
ENSG00000207421	0	0	0	0
ENSG00000234093	0	2	1	1
ENSG00000142959	11	8	0	15
ENSG00000173846	405	627	1511	987
ENSG00000188396	16	1	0	0
ENSG00000222009	4	0	0	34
ENSG00000117425	0	0	0	0
ENSG00000202444	0	0	0	0
ENSG00000226499	95	132	191	181
ENSG00000070785	747	670	1936	987
ENSG00000253039	0	0	0	0
ENSG00000229815	0	1	1	0
ENSG00000232369	28	24	48	37
ENSG00000268949	2	0	1	1
ENSG00000126107	1670	2151	2635	2282
ENSG00000126088	2336	1841	2054	1745
ENSG00000162415	2	20	17	0
ENSG00000234315	0	0	0	1
ENSG00000281912	5	5	0	0
ENSG00000186603	0	0	0	1
ENSG00000132781	24	9	14	31
ENSG00000288208	1	0	0	0
ENSG00000132773	182	187	204	161
ENSG00000070759	39	64	0	0
ENSG00000236872	1	0	0	0
ENSG00000280670	38	0	221	0
ENSG00000132763	183	222	479	547
ENSG00000117450	25330	27164	21729	19434
ENSG00000234379	0	1	0	0
ENSG00000117448	10199	7093	8349	4865
ENSG00000281133	0	1	0	0
ENSG00000280836	0	0	0	0
ENSG00000132780	623	834	1412	1507
ENSG00000281112	0	0	1	0
ENSG00000281825	0	1	0	0
ENSG00000159588	0	0	0	3
ENSG00000159592	167	349	239	534
ENSG00000225447	1	2	4	37
ENSG00000234329	0	0	0	0
ENSG00000159596	196	347	152	687
ENSG00000197429	419	822	1595	591
ENSG00000230896	1	0	0	20
ENSG00000236111	101	112	149	173
ENSG00000086015	608	727	507	322
ENSG00000232467	4	4	23	8
ENSG00000117461	76	198	129	70
ENSG00000278139	0	0	0	0
ENSG00000226957	0	0	0	0
ENSG00000233114	0	0	0	0
ENSG00000227857	0	8	0	0
ENSG00000117472	4182	4817	3822	2523
ENSG00000250719	0	0	0	0
ENSG00000085998	1847	1794	3093	1973
ENSG00000171357	0	0	0	0
ENSG00000085999	1	0	0	0
ENSG00000132128	2668	3739	6378	2466
ENSG00000173660	1598	1479	2713	3516
ENSG00000117481	929	807	941	931
ENSG00000225779	0	0	0	0
ENSG00000117480	932	880	480	618
ENSG00000232022	3	10	83	0
ENSG00000224863	1	0	0	0
ENSG00000197587	0	1	0	0
ENSG00000282881	0	0	0	0
ENSG00000269956	0	0	0	0
ENSG00000162456	0	0	0	0
ENSG00000079277	373	568	204	436
ENSG00000142961	427	429	2	184
ENSG00000123472	737	894	1666	908
ENSG00000233647	0	0	0	0
ENSG00000186118	0	1	0	0
ENSG00000228237	0	0	0	0
ENSG00000159658	899	1994	2667	2217
ENSG00000236476	0	0	0	0
ENSG00000142973	0	0	0	0
ENSG00000154198	0	0	0	0
ENSG00000238145	0	2	0	0
ENSG00000187048	0	0	0	0
ENSG00000259832	0	0	0	0
ENSG00000261196	0	0	0	0
ENSG00000261593	0	0	0	0
ENSG00000261290	0	0	0	0
ENSG00000186377	25	22	0	0
ENSG00000186160	0	0	0	1
ENSG00000225154	12	16	28	24
ENSG00000225506	12	10	0	0
ENSG00000162365	0	0	0	0
ENSG00000225514	0	0	0	0
ENSG00000224805	13	29	0	1
ENSG00000162366	36370	28328	25657	16710
ENSG00000162367	0	0	0	0
ENSG00000226252	0	0	0	0
ENSG00000123473	19	151	239	1
ENSG00000162368	5258	12516	13045	11218
ENSG00000225762	0	0	0	0
ENSG00000186790	0	0	0	0
ENSG00000237424	12	2	8	1
ENSG00000186564	0	0	0	0
ENSG00000271355	0	0	0	0
ENSG00000229554	0	0	0	0
ENSG00000227883	0	0	0	0
ENSG00000227947	0	0	0	0
ENSG00000269113	16	1	0	21
ENSG00000223814	0	0	0	0
ENSG00000225028	0	0	0	0
ENSG00000226133	0	0	0	0
ENSG00000231413	0	0	0	0
ENSG00000237180	0	0	0	0
ENSG00000242267	0	0	0	0
ENSG00000279096	0	0	0	0
ENSG00000223720	2	0	0	0
ENSG00000117834	70	106	230	516
ENSG00000272491	3	0	0	0
ENSG00000279214	0	0	0	0
ENSG00000132122	33	94	260	302
ENSG00000224986	0	0	0	0
ENSG00000206700	0	0	0	0
ENSG00000235105	63	74	169	115
ENSG00000223175	0	0	0	17
ENSG00000232514	0	0	0	0
ENSG00000186094	0	2	138	0
ENSG00000287661	0	0	0	0
ENSG00000162373	86	36	32	162
ENSG00000286597	0	0	0	0
ENSG00000229846	0	0	0	0
